;Evento;Aprovação;Início Pagamento;Espécie de Ação;Classe de Ação;Provento por Ação (Reais/Ação);ano;cvm;empresa_descr
2;Reunião do Conselho de Administração;07/08/2012;05/09/2012      ;Ordinária;              ;0,33176;2012;1325;MERC BRASIL
3;Reunião do Conselho de Administração;07/08/2012;05/09/2012      ;Preferencial;              ;0,36494;2012;1325;MERC BRASIL
4;Reunião do Conselho de Administração;07/08/2012;11/09/2012      ;Preferencial;              ;0,23721;2012;1325;MERC BRASIL
5;Reunião do Conselho de Administração;07/02/2013;13/03/2013      ;Ordinária;              ;0,33176;2012;1325;MERC BRASIL
6;Reunião do Conselho de Administração;07/02/2013;13/03/2013      ;Preferencial;              ;0,36494;2012;1325;MERC BRASIL
0;Assembléia Geral Ordinária;26/04/2012;10/08/2012      ;Ordinária;                     ;0,50274;2012;13285;JOSAPAR
1;Assembléia Geral Ordinária;26/04/2012;10/08/2012      ;Preferencial;Preferencial Classe A;0,55302;2012;13285;JOSAPAR
0;Assembléia Geral Ordinária e Extraordinária;30/04/2012;30/05/2012      ;Ordinária;              ;0,47089;2012;13781;SAO CARLOS
1;Reunião do Conselho de Administração       ;05/11/2012;21/11/2012      ;Ordinária;              ;0,54901;2012;13781;SAO CARLOS
0;Reunião do Conselho de Administração;23/01/2013;20/03/2013      ;Ordinária;              ;0,04418;2012;1384;ALFA INVEST
1;Reunião do Conselho de Administração;23/01/2013;20/03/2013      ;Preferencial;              ;0,19560;2012;1384;ALFA INVEST
0;Assembléia Geral Ordinária e Extraordinária;30/04/2010;17/05/2010      ;Ordinária;                     ;0,00100;2012;13986;SUZANO S.A
1;Assembléia Geral Ordinária e Extraordinária;30/04/2010;17/05/2010      ;Preferencial;Preferencial Classe A;0,01100;2012;13986;SUZANO S.A
2;Assembléia Geral Ordinária e Extraordinária;30/04/2010;17/05/2010      ;Preferencial;Preferencial Classe B;0,01100;2012;13986;SUZANO S.A
3;Reunião do Conselho de Administração       ;10/08/2010;10/09/2010      ;Ordinária;                     ;0,14433;2012;13986;SUZANO S.A
4;Reunião do Conselho de Administração       ;10/08/2010;10/09/2010      ;Preferencial;Preferencial Classe A;0,15877;2012;13986;SUZANO S.A
5;Reunião do Conselho de Administração       ;10/08/2010;10/09/2010      ;Preferencial;Preferencial Classe B;0,15877;2012;13986;SUZANO S.A
6;Reunião do Conselho de Administração       ;29/12/2010;15/03/2011      ;Ordinária;                     ;0,36372;2012;13986;SUZANO S.A
7;Reunião do Conselho de Administração       ;29/12/2010;15/03/2011      ;Preferencial;Preferencial Classe A;0,40010;2012;13986;SUZANO S.A
8;Reunião do Conselho de Administração       ;29/12/2010;15/03/2011      ;Preferencial;Preferencial Classe B;0,40010;2012;13986;SUZANO S.A
9;Assembléia Geral Ordinária e Extraordinária;29/04/2011;09/05/2011      ;Ordinária;                     ;0,03158;2012;13986;SUZANO S.A
10;Assembléia Geral Ordinária e Extraordinária;29/04/2011;09/05/2011      ;Preferencial;Preferencial Classe A;0,03473;2012;13986;SUZANO S.A
11;Assembléia Geral Ordinária e Extraordinária;29/04/2011;09/05/2011      ;Preferencial;Preferencial Classe B;0,03473;2012;13986;SUZANO S.A
12;Reunião do Conselho de Administração       ;22/12/2011;15/03/2012      ;Ordinária;                     ;0,22619;2012;13986;SUZANO S.A
13;Reunião do Conselho de Administração       ;22/12/2011;15/03/2012      ;Preferencial;Preferencial Classe A;0,24881;2012;13986;SUZANO S.A
14;Reunião do Conselho de Administração       ;22/12/2011;15/03/2012      ;Preferencial;Preferencial Classe B;0,24881;2012;13986;SUZANO S.A
0;Reunião do Conselho de Administração       ;05/12/2011;24/01/2012      ;Ordinária;              ;0,13197;2012;14109;RANDON PART
1;Reunião do Conselho de Administração       ;05/12/2011;24/01/2012      ;Preferencial;              ;0,13197;2012;14109;RANDON PART
2;Assembléia Geral Ordinária e Extraordinária;29/03/2012;11/04/2012      ;Ordinária;              ;0,15768;2012;14109;RANDON PART
3;Assembléia Geral Ordinária e Extraordinária;29/03/2012;11/04/2012      ;Preferencial;              ;0,15768;2012;14109;RANDON PART
4;Reunião do Conselho de Administração       ;20/06/2012;17/07/2012      ;Ordinária;              ;0,06223;2012;14109;RANDON PART
5;Reunião do Conselho de Administração       ;20/06/2012;17/07/2012      ;Preferencial;              ;0,06223;2012;14109;RANDON PART
6;Proposta                                   ;          ;                ;Ordinária;              ;0,00349;2012;14109;RANDON PART
7;Proposta                                   ;          ;                ;Preferencial;              ;0,00349;2012;14109;RANDON PART
0;Reunião do Conselho de Administração;17/08/2010;20/09/2010      ;Ordinária;                     ;0,29662;2012;14311;COPEL
1;Reunião do Conselho de Administração;17/08/2010;20/09/2010      ;Preferencial;Preferencial Classe A;0,32638;2012;14311;COPEL
2;Reunião do Conselho de Administração;17/08/2010;20/09/2010      ;Preferencial;Preferencial Classe B;0,32638;2012;14311;COPEL
3;Assembléia Geral Ordinária          ;28/04/2011;23/05/2011      ;Ordinária;                     ;0,28328;2012;14311;COPEL
4;Assembléia Geral Ordinária          ;28/04/2011;23/05/2011      ;Preferencial;Preferencial Classe A;1,04782;2012;14311;COPEL
5;Assembléia Geral Ordinária          ;28/04/2011;23/05/2011      ;Preferencial;Preferencial Classe B;0,31167;2012;14311;COPEL
6;Assembléia Geral Ordinária          ;28/04/2011;23/05/2011      ;Ordinária;                     ;0,40037;2012;14311;COPEL
7;Assembléia Geral Ordinária          ;28/04/2011;23/05/2011      ;Preferencial;Preferencial Classe A;1,15087;2012;14311;COPEL
8;Assembléia Geral Ordinária          ;28/04/2011;23/05/2011      ;Preferencial;Preferencial Classe B;0,44049;2012;14311;COPEL
9;Reunião do Conselho de Administração;11/08/2011;15/09/2011      ;Ordinária;                     ;0,78803;2012;14311;COPEL
10;Reunião do Conselho de Administração;11/08/2011;15/09/2011      ;Preferencial;Preferencial Classe A;0,86706;2012;14311;COPEL
11;Reunião do Conselho de Administração;11/08/2011;15/09/2011      ;Preferencial;Preferencial Classe B;0,86706;2012;14311;COPEL
12;Assembléia Geral Ordinária          ;26/04/2012;29/05/2012      ;Ordinária;                     ;0,68030;2012;14311;COPEL
13;Assembléia Geral Ordinária          ;26/04/2012;29/05/2012      ;Preferencial;Preferencial Classe A;1,65801;2012;14311;COPEL
14;Assembléia Geral Ordinária          ;26/04/2012;29/05/2012      ;Preferencial;Preferencial Classe B;0,74840;2012;14311;COPEL
15;Reunião do Conselho de Administração;19/12/2012;15/01/2013      ;Ordinária;                     ;0,47920;2012;14311;COPEL
16;Reunião do Conselho de Administração;19/12/2012;15/01/2013      ;Preferencial;Preferencial Classe A;2,52507;2012;14311;COPEL
17;Reunião do Conselho de Administração;19/12/2012;15/01/2013      ;Preferencial;Preferencial Classe B;0,52720;2012;14311;COPEL
18;Proposta                            ;25/04/2013;                ;Ordinária;                     ;0,45607;2012;14311;COPEL
19;Proposta                            ;25/04/2013;                ;Preferencial;Preferencial Classe B;0,50169;2012;14311;COPEL
0;Reunião do Conselho de Administração;30/10/2012;12/12/2012      ;Ordinária;              ;0,15851;2012;14346;WHIRLPOOL
1;Reunião do Conselho de Administração;30/10/2012;12/12/2012      ;Preferencial;              ;0,17436;2012;14346;WHIRLPOOL
2;Reunião do Conselho de Administração;30/10/2012;12/12/2012      ;Ordinária;              ;0,04776;2012;14346;WHIRLPOOL
3;Reunião do Conselho de Administração;30/10/2012;12/12/2012      ;Preferencial;              ;0,05253;2012;14346;WHIRLPOOL
0;Reunião do Conselho de Administração;09/02/2012;22/06/2012      ;Ordinária;              ;2,54000;2012;14443;SABESP
1;Reunião do Conselho de Administração;21/03/2013;                ;Ordinária;              ;2,34500;2012;14443;SABESP
0;Previsto no Estatuto da Empresa;         ;                ;Ordinária;              ;0,38066;2012;14460;CYRELA REALT
0;Reunião do Conselho de Administração;14/08/2012;04/10/2012      ;Ordinária;              ;0,04410;2012;14664;SCHULZ
1;Reunião do Conselho de Administração;14/08/2012;04/10/2012      ;Preferencial;              ;0,04850;2012;14664;SCHULZ
2;Assembléia Geral Ordinária          ;10/04/2012;29/06/2012      ;Ordinária;              ;0,13752;2012;14664;SCHULZ
3;Assembléia Geral Ordinária          ;10/04/2012;29/06/2012      ;Preferencial;              ;0,15128;2012;14664;SCHULZ
0;Assembléia Geral Ordinária e Extraordinária;26/04/2012;18/05/2012      ;Ordinária;              ;0,65000;2012;14761;CIA HERING
1;Reunião do Conselho de Administração       ;14/06/2012;27/06/2012      ;Ordinária;              ;0,12800;2012;14761;CIA HERING
2;Reunião do Conselho de Administração       ;17/10/2012;30/10/2012      ;Ordinária;              ;0,60890;2012;14761;CIA HERING
3;Reunião do Conselho de Administração       ;12/12/2012;21/12/2012      ;Ordinária;              ;0,12800;2012;14761;CIA HERING
0;Reunião do Conselho de Administração;30/04/2012;04/05/2012      ;Preferencial;Preferencial Classe CR;14,79416;2012;15091;LITEL
1;Reunião do Conselho de Administração;29/06/2012;                ;Ordinária;                      ;2,86736;2012;15091;LITEL
2;Reunião do Conselho de Administração;29/06/2012;                ;Preferencial;Preferencial Classe A ;2,86736;2012;15091;LITEL
3;Reunião do Conselho de Administração;29/06/2012;                ;Preferencial;Preferencial Classe B ;2,86736;2012;15091;LITEL
4;Assembléia Geral Extraordinária     ;05/11/2012;05/11/2012      ;Preferencial;Preferencial Classe CR;193,00000;2012;15091;LITEL
5;Assembléia Geral Extraordinária     ;05/11/2012;05/11/2012      ;Preferencial;Preferencial Classe C ;15,07463;2012;15091;LITEL
6;Reunião do Conselho de Administração;28/12/2012;                ;Ordinária;                      ;2,40945;2012;15091;LITEL
7;Reunião do Conselho de Administração;29/12/2012;                ;Preferencial;Preferencial Classe A ;2,40945;2012;15091;LITEL
8;Reunião do Conselho de Administração;28/12/2012;                ;Preferencial;Preferencial Classe B ;2,40945;2012;15091;LITEL
9;Assembléia Geral Extraordinária     ;04/05/2012;04/05/2012      ;Preferencial;Preferencial Classe CR;193,00000;2012;15091;LITEL
0;Assembléia Geral Ordinária;29/04/2013;28/06/2013      ;Ordinária;              ;5,84000;2012;1520;BARDELLA
1;Assembléia Geral Ordinária;29/04/2013;28/06/2013      ;Preferencial;              ;5,84000;2012;1520;BARDELLA
0;Reunião do Conselho de Administração;09/08/2012;20/08/2012      ;Ordinária;              ;0,05600;2012;15253;ENERGISA
1;Reunião do Conselho de Administração;09/08/2012;20/08/2012      ;Preferencial;              ;0,05600;2012;15253;ENERGISA
2;Reunião do Conselho de Administração;29/01/2013;07/02/2013      ;Ordinária;              ;0,10300;2012;15253;ENERGISA
3;Reunião do Conselho de Administração;29/01/2013;07/02/2013      ;Preferencial;              ;0,10300;2012;15253;ENERGISA
0;Reunião do Conselho de Administração;22/03/2012;16/05/2012      ;Ordinária;              ;0,01350;2012;15539;NEOENERGIA
1;Reunião do Conselho de Administração;29/06/2012;15/08/2012      ;Ordinária;              ;0,00972;2012;15539;NEOENERGIA
2;Reunião do Conselho de Administração;31/08/2012;12/09/2012      ;Ordinária;              ;0,04266;2012;15539;NEOENERGIA
3;Reunião do Conselho de Administração;28/09/2012;14/11/2012      ;Ordinária;              ;0,00782;2012;15539;NEOENERGIA
4;Assembléia Geral Ordinária          ;24/04/2012;15/05/2012      ;Ordinária;              ;0,03316;2012;15539;NEOENERGIA
5;Reunião do Conselho de Administração;28/12/2012;03/04/2013      ;Ordinária;              ;0,02645;2012;15539;NEOENERGIA
0;Proposta;26/04/2013;31/07/2013      ;Ordinária;              ;0,92000;2012;1562;BAUMER
1;Proposta;26/04/2013;31/07/2013      ;Preferencial;              ;0,92000;2012;1562;BAUMER
0;Reunião do Conselho de Administração;18/06/2012;15/08/2012      ;Ordinária;              ;0,11501;2012;16292;BRF SA
1;Reunião do Conselho de Administração;20/12/2012;15/02/2013      ;Ordinária;              ;0,20085;2012;16292;BRF SA
0;Reunião do Conselho de Administração;30/10/2012;09/04/2013      ;Ordinária;              ;0,60069;2012;16659;PORTO SEGURO
1;Reunião do Conselho de Administração;14/12/2012;09/04/2013      ;Ordinária;              ;0,19610;2012;16659;PORTO SEGURO
0;Assembléia Geral Ordinária e Extraordinária;30/04/2012;29/06/2012      ;Ordinária;              ;51,26000;2012;1694;BIC MONARK
0;Reunião do Conselho de Administração;26/07/2012;27/09/2012      ;Ordinária;              ;1,06284;2012;17329;ENGIE BRASIL
1;Reunião do Conselho de Administração;25/10/2012;                ;Ordinária;              ;0,42314;2012;17329;ENGIE BRASIL
2;Reunião do Conselho de Administração;07/02/2013;                ;Ordinária;              ;0,88309;2012;17329;ENGIE BRASIL
0;Reunião do Conselho de Administração;05/11/2012;12/12/2012      ;Ordinária;              ;0,93741;2012;17671;TELEF BRASIL
1;Reunião do Conselho de Administração;05/11/2012;12/12/2012      ;Preferencial;              ;1,03115;2012;17671;TELEF BRASIL
2;Assembléia Geral Ordinária          ;12/12/2011;02/05/2012      ;Ordinária;              ;0,51496;2012;17671;TELEF BRASIL
3;Assembléia Geral Ordinária          ;12/12/2011;02/05/2012      ;Preferencial;              ;0,56646;2012;17671;TELEF BRASIL
4;Assembléia Geral Ordinária          ;11/04/2012;02/05/2012      ;Ordinária;              ;0,89770;2012;17671;TELEF BRASIL
5;Assembléia Geral Ordinária          ;11/04/2012;02/05/2012      ;Preferencial;              ;0,98747;2012;17671;TELEF BRASIL
6;Assembléia Geral Ordinária          ;11/04/2012;12/12/2012      ;Ordinária;              ;0,73238;2012;17671;TELEF BRASIL
7;Assembléia Geral Ordinária          ;11/04/2012;12/12/2012      ;Preferencial;              ;0,80562;2012;17671;TELEF BRASIL
0;Reunião do Conselho de Administração;12/12/2012;21/12/2012      ;Ordinária;              ;0,15056;2012;17892;SANTOS BRP
1;Reunião do Conselho de Administração;12/12/2012;21/12/2012      ;Preferencial;              ;0,15056;2012;17892;SANTOS BRP
2;Reunião do Conselho de Administração;12/12/2012;05/04/2013      ;Ordinária;              ;0,11130;2012;17892;SANTOS BRP
3;Reunião do Conselho de Administração;12/12/2012;05/04/2013      ;Preferencial;              ;0,11130;2012;17892;SANTOS BRP
0;Assembléia Geral Ordinária;30/03/2012;30/03/2012      ;Ordinária;              ;0,07673;2012;17922;BRAZILIAN FR
1;Assembléia Geral Ordinária;30/03/2012;30/03/2012      ;Preferencial;              ;0,07673;2012;17922;BRAZILIAN FR
0;Proposta                       ;19/04/2013;30/04/2013      ;Ordinária;              ;0,05671;2012;17973;KROTON
1;Previsto no Estatuto da Empresa;19/03/2013;15/04/2013      ;Ordinária;              ;0,16719;2012;17973;KROTON
0;Reunião do Conselho de Administração;29/03/2012;30/04/2012      ;Ordinária;              ;0,41890;2012;18376;TRAN PAULIST
1;Reunião do Conselho de Administração;29/03/2012;30/04/2012      ;Preferencial;              ;0,41890;2012;18376;TRAN PAULIST
2;Reunião do Conselho de Administração;29/03/2012;30/04/2012      ;Ordinária;              ;0,32969;2012;18376;TRAN PAULIST
3;Reunião do Conselho de Administração;29/03/2012;30/04/2012      ;Preferencial;              ;0,32969;2012;18376;TRAN PAULIST
4;Reunião do Conselho de Administração;29/06/2012;27/07/2012      ;Ordinária;              ;0,41890;2012;18376;TRAN PAULIST
5;Reunião do Conselho de Administração;29/06/2012;27/07/2012      ;Preferencial;              ;0,41890;2012;18376;TRAN PAULIST
6;Reunião do Conselho de Administração;29/06/2012;27/07/2012      ;Ordinária;              ;0,63572;2012;18376;TRAN PAULIST
7;Reunião do Conselho de Administração;29/06/2012;27/07/2012      ;Preferencial;              ;0,63572;2012;18376;TRAN PAULIST
0;Reunião do Conselho de Administração;01/08/2012;17/08/2012      ;Ordinária;              ;0,51000;2012;18465;ULTRAPAR
1;Reunião do Conselho de Administração;20/02/2013;08/03/2013      ;Ordinária;              ;0,66000;2012;18465;ULTRAPAR
0;Assembléia Geral Ordinária e Extraordinária;12/04/2012;27/04/2012      ;Ordinária;              ;0,78821;2012;18660;CPFL ENERGIA
